Comando,NomeCat,IDProduto,CodProd,NomeProd,Peso,Descricao,DescrLonga,DescrURL,URLTarget,Estoque,EstoqueMinimo,Disponivel,ICMS,Custo,Preco,PrecoProm,PrecoB2B,PrecoB2BProm,DataPromInicio,DataPromFim,Lancamento,EmDestaque,ImagemProd,ImagemDet,ImagemAmp,Adicional1,Adicional2,Adicional3,AdicionalD1,AdicionalD2,AdicionalD3,Cores,OrdemProd,IDProdutoPai,RamoProd,MaisProd,DataVencimento,DiasAvisoVencimento,DiasReposicao,IDParceiroProd,DescrHTM,MetaKeywordsProd,MaxParcelasProd,XMLParcelasProd,CodBarrasProd,Embalavel,IsProdutoGrande,LarguraProd,AlturaProd,ProfundidadeProd,CodVideo,ProdMPN,TitleProd,URLProd,VendaConjunta,MetaDescriptionProd,IDsFiltroItem
"A","Copos & Mamadeiras",5373958,"NB10155","Copo com bico antivazamento Nûby - Verde",200,"","Seu pequeno vai encontrar a transição da mamadeira para o copo fácil com bico de silicone macio do copo e a forma de contorno único que se encaixa facilmente em suas pequenas mãos. Você ficará encantado com a transição graças a válvula interna de Nûby, design resistente ao vazamento. O bico de silicone macio é projetado exclusivamente para evitar gotejamentos e derramamentos ao ser delicado e suave para as gengivas do bebê e dentes emergentes. 
A marca Nûby é líder mundial em copos para crianças.
Indicado para 6m+
Acompanha tampa Higiênica para proteger o bico
Livre de bisfenol
Capacidade 300ml
","",False,0,0,False,0,0,31,0,0,0,,,False,True,"AntiVazVerde.jpg","AntiVazVerde.jpg","AntiVazVerde.jpg","","","","","","","",0,,,"",,0,0,,"","",0,0,"",True,False,0,0,0,"8JyjAwmLG4","","","copoantivazamenton-byverde","","","3852,3870,3874,4293"
"A","Copos & Mamadeiras",5349864,"NB10155","Copo com bico antivazamento Nûby - Vermelho",164,"","Seu pequeno vai encontrar a transição da mamadeira para o copo fácil com bico de silicone macio do copo e a forma de contorno único que se encaixa facilmente em suas pequenas mãos. Você ficará encantado com a transição graças a válvula interna de Nûby, design resistente ao vazamento. O bico de silicone macio é projetado exclusivamente para evitar gotejamentos e derramamentos ao ser delicado e suave para as gengivas do bebê e dentes emergentes. 
A marca Nûby é líder mundial em copos para crianças.
Indicado para 6m+
Acompanha tampa Higiênica para proteger o bico
Livre de bisfenol
Capacidade 300ml
","",False,1,0,True,0,0,38,0,0,0,,,False,False,"NB10155_Azulevermelho.jpg","NB10155_Azulevermelho.jpg","NB10155_Azulevermelho.jpg","","","","","","","",0,,,"",,0,0,,"","",0,0,"",True,False,0,0,0,"8JyjAwmLG4","","","copoantivazamenton-byvermelho","","","3852,3870,4293"
"A","Copos & Mamadeiras",5349860,"NB09853","Copo Com bico e alça Nuby  240ML Azul e verde 4m+",186,"","Copo com bico de silicone macio,alças emborrachadas que facilitam a pega do bebê e a transição da mamadeira para o copo.

Valvula touch-flo (o liquido sai ao precionar com os lábios) é antivazamento e tem capacidade de 240m. Indicado a partir de 4 meses
Este produto não tem canudo

Livre de Bisfenol","",False,1,0,True,0,0,48,39,0,0,08/09/2016,17/10/2016,False,True,"NB05853_Azul.jpg","NB05853_Azul.jpg","NB05853_Azul.jpg","","","","","","","",199,,,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","copobicoalcanubyazulverde","","","3852,4510,3870,4293"
"A","Copos & Mamadeiras",5349861,"NB09853","Copo Com bico e alça Nuby  240ML Laranja 4m+",186,"","Copo com bico de silicone macio,alças emborrachadas que facilitam a pega do bebê e a transição da mamadeira para o copo.

Valvula touch-flo (o liquido sai ao precionar com os lábios) é antivazamento e tem capacidade de 240m. Indicado a partir de 4 meses
Este produto não tem canudo

Livre de Bisfenol","",False,1,0,True,0,0,48,0,0,0,,,False,True,"NB05853_Laranja.jpg","NB05853_Laranja.jpg","NB05853_Laranja.jpg","","","","","","","",199,,,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","copobicoalcanubylaranja","","","3852,3870,4293"
"A","Copos & Mamadeiras",5349862,"NB09853","Copo Com bico e alça Nuby  240ML Rosa e lilás 4m+",186,"","Copo com bico de silicone macio,alças emborrachadas que facilitam a pega do bebê e a transição da mamadeira para o copo.

Valvula touch-flo (o liquido sai ao precionar com os lábios) é antivazamento e tem capacidade de 240m. Indicado a partir de 4 meses
Este produto não tem canudo

Livre de Bisfenol","",False,1,0,True,0,0,48,0,0,0,,,False,False,"NB05853_Rosa.jpg","NB05853_Rosa.jpg","NB05853_Rosa.jpg","","","","","","","",199,,,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","copocombicoalcanubyrosalilas","","","3852,3870,4293"
"A","Copos & Mamadeiras",5349863,"NB09853","Copo Com bico e alça Nuby  240ML Vermelho e Azul 4 m+",186,"","Copo com bico de silicone macio,alças emborrachadas que facilitam a pega do bebê e a transição da mamadeira para o copo.

Valvula touch-flo (o liquido sai ao precionar com os lábios) é antivazamento e tem capacidade de 240m. Indicado a partir de 4 meses
Este produto não tem canudo
Livre de Bisfenol","",False,2,0,True,0,0,48,0,0,0,,,False,False,"NB05853_Vermelho-1000x1000.jpg","NB05853_Vermelho-1000x1000.jpg","NB05853_Vermelho-1000x1000.jpg","","","","","","","",199,,,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","copobicoalcanubyvermelhoazul","","","3852,3870,4293"
"A","Copos & Mamadeiras",5373953,"NB10110","Copo com bico Nûby 300ml - Azul",170,"","Seu pequeno vai encontrar a transição da mamadeira para o copo fácil com bico de silicone macio do copo e a forma de contorno único que se encaixa facilmente em suas pequenas mãos. Você ficará encantado com a transição graças a valveless de Nûby, design resistente ao vazamento. O bico de silicone macio é projetado exclusivamente para evitar gotejamentos e derramamentos ao ser delicado e suave para as gengivas do bebê e dentes emergentes. 
A marca Nûby é líder mundial em copos para crianças.
Indicado para 6m+
Acompanha tampa Higiênica para proteger o bico
Livre de bisfenol
Capacidade 300ml
","",False,1,0,True,0,0,31,0,0,0,,,False,True,"CopoBicoAzul.jpg","CopoBicoAzul.jpg","CopoBicoAzul.jpg","","","","","","","",0,,,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","copocombiconubylazul","","","3852,3870,4293"
"A","Copos & Mamadeiras",5373951,"NB10110","Copo com bico Nûby 300ml - Lilas",170,"","Seu pequeno vai encontrar a transição da mamadeira para o copo fácil com bico de silicone macio do copo e a forma de contorno único que se encaixa facilmente em suas pequenas mãos. Você ficará encantado com a transição graças a valveless de Nûby, design resistente ao vazamento. O bico de silicone macio é projetado exclusivamente para evitar gotejamentos e derramamentos ao ser delicado e suave para as gengivas do bebê e dentes emergentes. 
A marca Nûby é líder mundial em copos para crianças.
Indicado para 6m+
Acompanha tampa Higiênica para proteger o bico
Livre de bisfenol
Capacidade 300ml
","",False,1,0,True,0,0,31,0,0,0,,,False,False,"CopoBicoLilas.jpg","CopoBicoLilas.jpg","CopoBicoLilas.jpg","","","","","","","",0,,,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","","","","3852,3870,4293"
"A","Copos & Mamadeiras",5373952,"NB10110","Copo com bico Nûby 300ml - Rosa",170,"","Seu pequeno vai encontrar a transição da mamadeira para o copo fácil com bico de silicone macio do copo e a forma de contorno único que se encaixa facilmente em suas pequenas mãos. Você ficará encantado com a transição graças a valveless de Nûby, design resistente ao vazamento. O bico de silicone macio é projetado exclusivamente para evitar gotejamentos e derramamentos ao ser delicado e suave para as gengivas do bebê e dentes emergentes. 
A marca Nûby é líder mundial em copos para crianças.
Indicado para 6m+
Acompanha tampa Higiênica para proteger o bico
Livre de bisfenol
Capacidade 300ml
","",False,1,0,True,0,0,31,0,0,0,,,False,False,"CopoBicoRosa.jpg","CopoBicoRosa.jpg","CopoBicoRosa.jpg","","","","","","","",0,,,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","","","","3852,3870,4293"
"A","Copos & Mamadeiras",5373954,"NB10110","Copo com bico Nûby 300ml - Turquesa",170,"","Seu pequeno vai encontrar a transição da mamadeira para o copo fácil com bico de silicone macio do copo e a forma de contorno único que se encaixa facilmente em suas pequenas mãos. Você ficará encantado com a transição graças a valveless de Nûby, design resistente ao vazamento. O bico de silicone macio é projetado exclusivamente para evitar gotejamentos e derramamentos ao ser delicado e suave para as gengivas do bebê e dentes emergentes. 
A marca Nûby é líder mundial em copos para crianças.
Indicado para 6m+
Acompanha tampa Higiênica para proteger o bico
Livre de bisfenol
Capacidade 300ml
","",False,0,0,False,0,0,31,0,0,0,,,False,False,"CopoBicoTurq.jpg","CopoBicoTurq.jpg","CopoBicoTurq.jpg","","","","","","","",0,,,"",,0,0,,"","copo,nuby,silicone,antivazamento",0,0,"",True,False,0,0,0,"","","","coponuby300mlturquesa","","","3855,3870,4293"
"A","Copos & Mamadeiras",5373950,"NB10110","Copo com bico Nûby 300ml - Vermelho",170,"","Seu pequeno vai encontrar a transição da mamadeira para o copo fácil com bico de silicone macio do copo e a forma de contorno único que se encaixa facilmente em suas pequenas mãos. Você ficará encantado com a transição graças a valveless de Nûby, design resistente ao vazamento. O bico de silicone macio é projetado exclusivamente para evitar gotejamentos e derramamentos ao ser delicado e suave para as gengivas do bebê e dentes emergentes. 
A marca Nûby é líder mundial em copos para crianças.
Indicado para 6m+
Acompanha tampa Higiênica para proteger o bico
Livre de bisfenol
Capacidade 300ml
","",False,1,0,True,0,0,31,0,0,0,,,False,False,"CopoBicoVerm.jpg","CopoBicoVerm.jpg","CopoBicoVerm.jpg","","","","","","","",0,,,"",,0,0,,"","vermelho,copo,antivazamento,nuby",0,0,"",True,False,0,0,0,"","","","coponuby300mlvermelho","","","3852,3870,4293"
"A","Copos & Mamadeiras",5349865,"02.43844C","Copo com canudo antivazamento /Unicornio 12m+",200,"","Com desenhos lúdicos que encantam pais e filhos, esse copo possui sistema antivazamento com 100% de garantia. Possui um canudo e pode ser colocado na lava-louças. (Capacidade: 270 ml / A partir de 12 meses / Sem BPA)","",False,2,0,True,0,0,46,0,0,0,,,True,False,"0243844C-Copo-com-Canudo-Click-Lock-Deco-Roxo-Unicornio.jpg","0243844C-Copo-com-Canudo-Click-Lock-Deco-Roxo-Unicornio.jpg","0243844C-Copo-com-Canudo-Click-Lock-Deco-Roxo-Unicornio.jpg","","","","","","","",203,,,"",,0,0,,"","unicornio,canudo,copo,munchkin,antivazamento,criança,bebe,liquido",0,0,"",True,False,0,0,0,"6eR7r5ZD1lI","","","copo-canudo-anti-vazamento-unicornio","","","3852,3874,4292"
"A","Copos & Mamadeiras",5349866,"02.43844B","Copo com canudo antivazamento Rosa Bailarina",170,"","Com desenhos lúdicos de bailarinas que encantam pais e filhos, esse copo possui sistema antivazamento com 100% de garantia. Possui um canudo e pode ser colocado na lava-louças.

(Capacidade: 270 ml / A partir de 12 meses / Sem BPA)","",False,4,0,True,0,0,46,39,0,0,14/08/2016,19/08/2016,True,False,"0243844B-Copo-com-Canudo-Click-Lock-Deco-Rosa-Bailarina.jpg","0243844B-Copo-com-Canudo-Click-Lock-Deco-Rosa-Bailarina.jpg","0243844B-Copo-com-Canudo-Click-Lock-Deco-Rosa-Bailarina.jpg","","","","","","","",203,,,"",,0,0,,"","bailarina,rosa,copo,munchkin,canudo",0,0,"",True,False,0,0,0,"6eR7r5ZD1lI","","","copo-canudo-antivazamento-rosa-bailarina","","","3852,3874,4292"
"A","Copos & Mamadeiras",5349867,"NB10112","Copo com canudo click-it e tampa flip-it 360ml 12 m+",170,"","Copo indicado para crianças que já sabem usar o canudo,sua tampa é retratil e com trava.

Canudo de silicone que vai até o fundo do copo, macio de grau médico, capacidade de 360ml

Tampa higiênica
Tecnologia Clik-It™
Tecnologia à prova de vazamento
 livre de bisfenol","",False,1,0,True,0,0,42,0,0,0,,,False,False,"NB10112_VerdeeAzul.jpg","NB10112_VerdeeAzul.jpg","NB10112_VerdeeAzul.jpg","","","","","","","",0,,0,"",,0,0,,"","copo,nuby,verde,canudo,menino,antivazamento,agua,suco",0,0,"",True,False,0,0,0,"","","","copocanudoclickit360ml","","","3852,3874,3878,4293"
"A","Copos & Mamadeiras",5349868,"NB10112","Copo com canudo click-it e tampa flip-it 360ml 12m+",170,"","Copo indicado para crianças que já sabem usar o canudo,sua tampa é retratil e com trava.

Canudo de silicone que vai até o fundo do copo, macio de grau médico, capacidade de 360ml

Tampa higiênica
Tecnologia Clik-It™
Tecnologia à prova de vazamento
 livre de bisfenol","",False,1,0,True,0,0,42,33,0,0,08/09/2016,21/09/2016,False,True,"NB10112_Amarelo-e-Azul.jpg","NB10112_Amarelo-e-Azul.jpg","NB10112_Amarelo-e-Azul.jpg","","","","","","","",253,,,"",,0,0,,"","canudo,copo,amarelo,nuby",0,0,"",True,False,0,0,0,"","","","copoclickitlipit360ml","","","3852,3874,4293"
"A","Copos & Mamadeiras",5349869,"NB10112","Copo com canudo click-it e tampa flip-it 360ml 12m+",170,"","Copo indicado para crianças que já sabem usar o canudo,sua tampa é retratil e com trava.

Canudo de silicone que vai até o fundo do copo, macio de grau médico, capacidade de 360ml

Tampa higiênica
Tecnologia Clik-It™
Tecnologia à prova de vazamento
 livre de bisfenol","",False,1,0,True,0,0,42,0,0,0,,,False,False,"NB10112_Azul-e-Vermelho.jpg","NB10112_Azul-e-Vermelho.jpg","NB10112_Azul-e-Vermelho.jpg","","","","","","","",0,,0,"",,0,0,,"","vermelho,canudo,antivazamento,copo,nuby,silicone",0,0,"",True,False,0,0,0,"","","","copoclickit360ml12m","","","3852,4367,3874,4293"
"A","Copos & Mamadeiras",5349870,"NB10112","Copo com canudo click-it e tampa flip-it 360ml 12m+",170,"","Copo indicado para crianças que já sabem usar o canudo,sua tampa é retratil e com trava.

Canudo de silicone que vai até o fundo do copo, macio de grau médico, capacidade de 360ml

Tampa higiênica
Tecnologia Clik-It™
Tecnologia à prova de vazamento
 livre de bisfenol","",False,1,0,True,0,0,42,28,0,0,12/10/2016,20/10/2016 17:30:00,False,False,"NB10112_LaranjaeAmarelo.jpg","NB10112_LaranjaeAmarelo.jpg","NB10112_LaranjaeAmarelo.jpg","","","","","","","",0,,,"",,0,0,,"","copo,nuby,criança,sugar",0,0,"",True,False,0,0,0,"","","","copocanudclick-t360ml12m","5349934","","3852,3874,4293"
"A","Copos & Mamadeiras",5349871,"NB10112","Copo com canudo click-it e tampa flip-it 360ml 12m+",170,"","Copo indicado para crianças que já sabem usar o canudo,sua tampa é retratil e com trava.

Canudo de silicone que vai até o fundo do copo, macio de grau médico, capacidade de 360ml

Tampa higiênica
Tecnologia Clik-It™
Tecnologia à prova de vazamento
 livre de bisfenol","",False,1,0,True,0,0,42,0,0,0,,,False,False,"NB10112_VerdeeRosa.jpg","NB10112_VerdeeRosa.jpg","NB10112_VerdeeRosa.jpg","","","","","","","",0,,0,"",,0,0,,"","rosa,copo,menina,canudo,nuby",0,0,"",True,False,0,0,0,"","","","copocanudoclickit360ml12m","","","3852,3874,4293"
"A","Copos & Mamadeiras",5349872,"02.43842B","Copo de treiamento antivazamento Rosa /Baleia 6m+",170,"","A linha de copos antivazamento está ainda melhor. O bico do Copo Bite Proof é macio como um mordedor infantil e ainda vem com desenhos lúdicos que as crianças adoram. A tampa possui um sistema que garante 100% que o líquido não vaza. Indicado para os pequenos bebês, esse copo possui alças fáceis de segurar, uma válvula fácil de limpar e pode ser usado na lava-louças. (Capacidade: 207 ml / A partir de 06 meses /  livre de bisfenol)","",False,0,0,False,0,0,49,38,0,0,10/08/2016,30/09/2016,True,False,"0243842B-Copo-Treinamento-Click-Lock-Deco-Rosa-Baleia.jpg","0243842B-Copo-Treinamento-Click-Lock-Deco-Rosa-Baleia.jpg","0243842B-Copo-Treinamento-Click-Lock-Deco-Rosa-Baleia.jpg","","","","","","","",255,,,"",,0,0,,"","baleia,rosa,munchkin,macio,copo,treinamento,suco,agua",0,0,"",True,False,0,0,0,"6eR7r5ZD1lI","","","copo-treiamento-antivazamento-rosa-baleia","","","3852,3893,3870,4292"
"A","Copos & Mamadeiras",5349873,"02.43842C","Copo de treinamento antivazamento Verde/Elefante 6m+",200,"","A linha de copos antivazamento está ainda melhor. O bico do Copo Bite Proof é macio como um mordedor infantil e ainda vem com desenhos lúdicos que as crianças adoram. A tampa possui um sistema que garante 100% que o líquido não vaza. Indicado para os pequenos bebês, esse copo possui alças fáceis de segurar, uma válvula fácil de limpar e pode ser usado na lava-louças. (Capacidade: 207 ml / A partir de 06 meses / Sem BPA)","",False,1,0,True,0,0,49,38,0,0,09/08/2016,12/10/2016,False,False,"CopoClickLockDecoVerdeLeao.jpg","CopoClickLockDecoVerdeLeao.jpg","CopoClickLockDecoVerdeLeao.jpg","","","","","","","",255,,,"",,0,0,,"","elefante, leao,verde,menino,munchkin,copo,treinamento",0,0,"",True,False,0,0,0,"6eR7r5ZD1lI","","","copo-treinamento-antivazamento-verde-elefante","","","3852,4510,3893,3870,4292,4293"
"A","Copos & Mamadeiras",5349874,"362177","Copo Mágico Avent com alça 260ml  12m+",215,"","O copo com alça Philips AVENT é a solução de bebida ideal para bebês em desenvolvimento. Ele também é anti-vazamento, permitindo que seu filho possa usar sozinho, além de possuir uma tampa protetora para o bico que tem 3 furinhos.
Fácil limpeza
Copo com poucas peças para limpeza e montagem fáceis.
Peças próprias para lava-louças
Tem 260ml e indicado para 12 m+

 livre de bisfenol","",False,4,0,True,0,0,45,35,0,0,26/07/2016,13/10/2016,False,True,"6f225090b4.jpg","6f225090b4.jpg,8710103520382g1.jpg,Copo-Avent-Magico-Meninas-260ml.jpg","6f225090b4.jpg,8710103520382g1.jpg,Copo-Avent-Magico-Meninas-260ml.jpg","","","","","","","",200,,,"",,0,0,,"","avent,copo,rosa,menina,treinamento,tampa,agua",0,0,"",True,False,0,0,0,"","","","copo-magico-avent-alca-260ml","","","3852,3893,3870,3874,4287"
"A","Copos & Mamadeiras",5349875,"826236","Copo Pinguin Avent com alça 260ml  12m+ Azul",182,"","O Copo Pinguim Philips Avent é uma maneira simples e divertida de facilitar a transição do bebê da mamadeira para o copo de adulto. Seu bico macio e alças antideslizantes são práticos e permitem que seu filho beba sozinho!

 Válvula antivazamento e tampa higiênica que facilita o transporte sem deixar o bico sujar. Peças intercambiáveis com a linha de mamadeiras Avent.
Para 12 meses + tem 260ml de capacidade é livre de bisfenol","",False,4,0,True,0,0,59,0,0,0,,,False,False,"SCF753_05-D2P-global-001.jpg","SCF753_05-D2P-global-001.jpg,SCF753_05-RTP-global-001.jpg,SCF753_05-_FP-global-001.jpg,SCF753_05-UPL-global-001.jpg","SCF753_05-D2P-global-001.jpg,SCF753_05-RTP-global-001.jpg,SCF753_05-_FP-global-001.jpg,SCF753_05-UPL-global-001.jpg","","","","","","","",0,,,"",,0,0,,"","pinguim,copo,azul,avent,treinamento,petala",0,0,"",True,False,0,0,0,"YdNAEtxqupU","","","copo-pinguim-avent-alca-260ml-azul","","","3852,3874,4287"
"A","Copos & Mamadeiras",5349876,"826237","Copo Pinguin Avent com alça 260ml  12m+ Rosa",182,"","O Copo Pinguim Philips Avent é uma maneira simples e divertida de facilitar a transição do bebê da mamadeira para o copo de adulto. Seu bico macio e alças antideslizantes são práticos e permitem que seu filho beba sozinho!

 Válvula antivazamento e tampa higiênica que facilita o transporte sem deixar o bico sujar. Peças intercambiáveis com a linha de mamadeiras Avent.
Para 12 meses + tem 260ml de capacidade é livre de bisfenol","YdNAEtxqupU",False,3,0,True,0,0,59,49,0,0,06/10/2016,13/10/2016,False,False,"SCF753_07-D2P-global-001.jpg","SCF753_07-D2P-global-001.jpg,scf753_07-3.jpg,SCF753_07-UPL-global-001.jpg","SCF753_07-D2P-global-001.jpg,scf753_07-3.jpg,SCF753_07-UPL-global-001.jpg","","","","","","","",0,,,"",,0,0,,"","rosa,copo,avent,pinguim,treinamento,alca,petala",0,0,"",True,False,0,0,0,"","","","copo-pinguim-avent-alca260-ml-rosa","","","3852,3870,3874,4287"
"A","Copos & Mamadeiras",5349877,"826235","Copo Pinguin Avent com alça 260ml 12m+ Preto",250,"","O Copo Pinguim Philips Avent é uma maneira simples e divertida de facilitar a transição do bebê da mamadeira para o copo de adulto. Seu bico macio e alças antideslizantes são práticos e permitem que seu filho beba sozinho!

 Válvula antivazamento e tampa higiênica que facilita o transporte sem deixar o bico sujar. Peças intercambiáveis com a linha de mamadeiras Avent.
Para 12 meses + tem 260ml de capacidade é livre de bisfenol","",False,2,0,True,0,0,59,38,0,0,10/08/2016,14/08/2016,False,False,"SCF753_03-D2P-global-001.jpg","SCF753_03-D2P-global-001.jpg,SCF753_03-_FP-global-001.jpg,SCF753_03-APP-global-001.jpg,SCF753_03-D1P-global-001.jpg,SCF753_03-RTP-global-001.jpg,SCF753_03-UPL-global-001.jpg","SCF753_03-D2P-global-001.jpg,SCF753_03-_FP-global-001.jpg,SCF753_03-APP-global-001.jpg,SCF753_03-D1P-global-001.jpg,SCF753_03-RTP-global-001.jpg,SCF753_03-UPL-global-001.jpg","","","","","","","",0,,,"",,0,0,,"","copo,pinguim,avent,azul,petala",0,0,"",True,False,0,0,0,"YdNAEtxqupU","","","copo-pinguin-avent-com-alca-260ml-12m-preto","","","3852,3893,3874,4287"
"A","Copos & Mamadeiras",5349878,"826239","Copo Pinguin Avent com alça 340 ml - Azul 18m+",205,"","O Copo Pinguim Philips Avent é uma maneira simples e divertida de facilitar a transição do bebê da mamadeira para o copo de adulto. Seu bico macio de silicone e alças antideslizantes são práticos e permitem que seu filho beba sozinho!

 • Linha de copos que acompanha o desenvolvimento da criança e facilita a transição para os copos de adulto.

• Bico em ângulo inclinado para facilitar os goles.

• Alça em material suave que facilita a pegada das mãozinhas do bebê.

• Válvula antivazamento e tampa higiênica que facilita o transporte sem deixar o bico sujar.

• Peças intercambiáveis com a linha de mamadeiras Avent.
Para 18meses + tem 340ml de capacidade é  livre de bisfenol","",False,2,0,True,0,0,63,54,0,0,06/10/2016,13/10/2016,False,False,"SCF755_05-D2P-global-001.jpg","SCF755_05-D2P-global-001.jpg,SCF753_05-RTP-global-001.jpg,philips-avent-becher-no-drip-tropffrei-340-ml-scf75505-blau-scf75505-d3.jpg","SCF755_05-D2P-global-001.jpg,SCF753_05-RTP-global-001.jpg,philips-avent-becher-no-drip-tropffrei-340-ml-scf75505-blau-scf75505-d3.jpg","","","","","","","",0,,,"",,0,0,,"","copo,avent,pinguim,azul",0,0,"",True,False,0,0,0,"YdNAEtxqupU","","","copo-pinguim-avent-com-alca-340ml-azul-18m","","","3852,3874,3878,4287"
"A","Copos & Mamadeiras",5349879,"826238","Copo Pinguin Avent com alça 340 ml - Preto18m+",250,"","O Copo Pinguim Philips Avent é uma maneira simples e divertida de facilitar a transição do bebê da mamadeira para o copo de adulto. Seu bico macio de silicone e alças antideslizantes são práticos e permitem que seu filho beba sozinho!

 • Linha de copos que acompanha o desenvolvimento da criança e facilita a transição para os copos de adulto.

• Bico em ângulo inclinado para facilitar os goles.

• Alça em material suave que facilita a pegada das mãozinhas do bebê.

• Válvula antivazamento e tampa higiênica que facilita o transporte sem deixar o bico sujar.

• Peças intercambiáveis com a linha de mamadeiras Avent.
Para 18meses + tem 340ml de capacidade é  livre de bisfenol","",False,3,0,True,0,0,63,0,0,0,,,False,False,"philips-avent-becher-no-drip.jpg","philips-avent-becher-no-drip.jpg,a131603_001.jpg,SCF755_03-IMS-nl_NL.jpg,copo-treinamento-pinguim-340-ml-preto-philips-avent-112601-MLB20348767547_072015-F.jpg","philips-avent-becher-no-drip.jpg,a131603_001.jpg,SCF755_03-IMS-nl_NL.jpg,copo-treinamento-pinguim-340-ml-preto-philips-avent-112601-MLB20348767547_072015-F.jpg","","","","","","","",0,,,"",,0,0,,"","copo,pinguim,preto,avent,petala,treinamento",0,0,"",True,False,0,0,0,"YdNAEtxqupU","","","copo-pinguim-avent--com-alca-340-ml-preto-18m","","","3852,3893,3874,3878,4287"
"A","Copos & Mamadeiras",5349880,"02.44146A","Copo porta Biscoito Azul/Planetas",170,"","Deixas a crianças serem independentes sem fazer bagunça pode ser um desafio.

Com esse Copo para armazenar biscoitos da Munchkin, os pequenos tem acesso a seu lanchinho sozinho.

A tampa de silicone com furos desde copo,facilita o acesso da mão pequena da criança, como só conseguem pegar 1 biscoito por vez evitam, assim que derrame bisoitos pelo chão.

Produto livre de Bisfenol Indicado para 9m +","",False,1,0,True,0,0,33,0,0,0,,,False,True,"16790232.jpg","16790232.jpg,munchkin-snack-catcher-snack-dispenser-colors-vary-16.jpg,10121gn_alt2_1.jpg","16790232.jpg,munchkin-snack-catcher-snack-dispenser-colors-vary-16.jpg,10121gn_alt2_1.jpg","","","","","","","",0,,,"",,0,0,,"","biscoito,planeta,azul,munchkin",0,0,"",True,False,0,0,0,"","","","copo-biscoito-azul-planetas","5349851","","3852,3874,4292"
"A","Copos & Mamadeiras",5349881,"02.44146B","Copo porta biscoito Rosa/Bailarina",160,"","Deixas a crianças serem independentes sem fazer bagunça pode ser um desafio.

Com esse Copo para armazenar biscoitos da Munchkin, os pequenos tem acesso a seu lanchinho sozinho.

A tampa de silicone com furos desde copo,facilita o acesso da mão pequena da criança, como só conseguem pegar 1 biscoito por vez evitam, assim que derrame bisoitos pelo chão.

Produto livre de Bisfenol Indicado para 9m +","",False,2,0,True,0,0,33,0,0,0,,,False,True,"munchkin-snack-catcher-snack-dispenser-colors-vary-4.jpg","munchkin-snack-catcher-snack-dispenser-colors-vary-4.jpg,mc-726_2z.jpg","munchkin-snack-catcher-snack-dispenser-colors-vary-4.jpg,mc-726_2z.jpg","","","","","","","",0,,,"",,0,0,,"","copo,bailarina,rosa,meninas,biscoito,munchkin",0,0,"",True,False,0,0,0,"","","","copo-biscoito-rosa-bailarina","5349866","","3852,4367,3874,3878,4292"
"A","Copos & Mamadeiras",5349882,"NB10188","Copo termico click-it com bico 270ml Nuby 18m+",240,"","Esse copo da marca Nûby é colorido, tem paredes dupla de isolamento térmico mantendo a temperatura interna por mais tempo.

Seu bico é do tipo Touch-flo ,que deve ser ticado com os lábios para sair o liquido.

É antivazamento e trava de segurança que pode ser ouvido o ""click"" quando o copo esta bem travado.

Capacidade de 270 ml ,Livre de Bisfenol.

Para 18 m+","",False,1,0,True,0,0,55,30,0,0,01/08/2016,31/10/2016,False,True,"NB10188_Lilas.jpg","NB10188_Lilas.jpg","NB10188_Lilas.jpg","","","","","","","",254,,,"",,0,0,,"","nuby,termico,copo,desenhado,infantil,macio",0,0,"",True,False,0,0,0,"","","","copotermicoclickit270mlnuby18m","","","3852,4510,3874,3878,4293"
"A","Copos & Mamadeiras",5349883,"NB10188","Copo termico click-it com bico 270ml Nuby 18m+",212,"","Esse copo da marca Nûby é colorido, tem paredes dupla de isolamento térmico mantendo a temperatura interna por mais tempo.

Seu bico é do tipo Touch-flo ,que deve ser ticado com os lábios para sair o liquido.

É antivazamento e trava de segurança que pode ser ouvido o ""click"" quando o copo esta bem travado.

Capacidade de 270 ml ,Livre de Bisfenol.

Para 18 m+","",False,1,0,True,0,0,55,30,0,0,01/08/2016,31/10/2016,False,False,"NB10188_LilaseAzul.jpg","NB10188_LilaseAzul.jpg","NB10188_LilaseAzul.jpg","","","","","","","",0,,,"",,0,0,,"","termico,nuby,copo,crianca",0,0,"",True,False,0,0,0,"","","","copotermicoclickitbiconuby18m","","","3852,3874,3878,4293"
